path,folder,extension,bytes,rows,modified,chipboard_id,start_time_unix,start_time_string,acq_time_s,hv_v,threshold_kev,pixet_version,mpx_type,interface
08_thu_proton_daily_batch/toa_tot__r0000007237.t3pa,08_thu_proton_daily_batch,.t3pa,843,30,2024-02-08T09:02:00,G07-W0050,1707368498.288,Thu Feb  8 06:01:38.288000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007068.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:04:32,G07-W0050,1707365070.855,Thu Feb  8 05:04:30.855000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007248.t3pa,08_thu_proton_daily_batch,.t3pa,486,17,2024-02-08T09:05:44,G07-W0050,1707368722.823,Thu Feb  8 06:05:22.822999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007031.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:52:02,G07-W0050,1707364319.201,Thu Feb  8 04:51:59.200999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007161.t3pa,08_thu_proton_daily_batch,.t3pa,2146,77,2024-02-08T08:36:18,G07-W0050,1707366957.512,Thu Feb  8 05:35:57.512000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007041.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:55:24,G07-W0050,1707364521.551,Thu Feb  8 04:55:21.551000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006994.t3pa,08_thu_proton_daily_batch,.t3pa,907,32,2024-02-08T07:39:50,G07-W0050,1707363568.549,Thu Feb  8 04:39:28.549000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006985.t3pa,08_thu_proton_daily_batch,.t3pa,958,34,2024-02-08T07:36:48,G07-W0050,1707363386.451,Thu Feb  8 04:36:26.450999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007085.t3pa,08_thu_proton_daily_batch,.t3pa,884,32,2024-02-08T08:10:36,G07-W0050,1707365415.8,Thu Feb  8 05:10:15.799999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007159.t3pa,08_thu_proton_daily_batch,.t3pa,1278,46,2024-02-08T08:35:38,G07-W0050,1707366917.046,Thu Feb  8 05:35:17.046000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007135.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:27:12,G07-W0050,1707366429.481,Thu Feb  8 05:27:09.480999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007093.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:13:02,G07-W0050,1707365578.683,Thu Feb  8 05:12:58.683000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007160.t3pa,08_thu_proton_daily_batch,.t3pa,850,30,2024-02-08T08:35:58,G07-W0050,1707366937.279,Thu Feb  8 05:35:37.279000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007338.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:35:46,G07-W0050,1707370545.194,Thu Feb  8 06:35:45.194000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007129.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:25:10,G07-W0050,1707366308.079,Thu Feb  8 05:25:08.078999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007116.t3pa,08_thu_proton_daily_batch,.t3pa,1081,39,2024-02-08T08:21:06,G07-W0050,1707366044.048,Thu Feb  8 05:20:44.048000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007054.t3pa,08_thu_proton_daily_batch,.t3pa,1643,60,2024-02-08T08:00:06,G07-W0050,1707364785.594,Thu Feb  8 04:59:45.594000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007002.t3pa,08_thu_proton_daily_batch,.t3pa,1406,50,2024-02-08T07:42:30,G07-W0050,1707363730.416,Thu Feb  8 04:42:10.415999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007239.t3pa,08_thu_proton_daily_batch,.t3pa,1559,56,2024-02-08T09:02:40,G07-W0050,1707368538.738,Thu Feb  8 06:02:18.737999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006983.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:35:48,G07-W0050,1707363345.985,Thu Feb  8 04:35:45.984999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007015.t3pa,08_thu_proton_daily_batch,.t3pa,1088,39,2024-02-08T07:46:56,G07-W0050,1707363994.465,Thu Feb  8 04:46:34.464999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007224.t3pa,08_thu_proton_daily_batch,.t3pa,4572,166,2024-02-08T08:57:34,G07-W0050,1707368235.24,Thu Feb  8 05:57:15.240000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007037.t3pa,08_thu_proton_daily_batch,.t3pa,1758,63,2024-02-08T07:54:22,G07-W0050,1707364440.602,Thu Feb  8 04:54:00.601999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007174.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:40:24,G07-W0050,1707367222.541,Thu Feb  8 05:40:22.540999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006988.t3pa,08_thu_proton_daily_batch,.t3pa,1069,38,2024-02-08T07:37:48,G07-W0050,1707363447.15,Thu Feb  8 04:37:27.150000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007297.t3pa,08_thu_proton_daily_batch,.t3pa,9513,338,2024-02-08T09:22:16,G07-W0050,1707369715.586,Thu Feb  8 06:21:55.585999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007219.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:55:36,G07-W0050,1707368134.059,Thu Feb  8 05:55:34.059000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007097.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:14:24,G07-W0050,1707365659.614,Thu Feb  8 05:14:19.614000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007319.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:29:22,G07-W0050,1707370160.718,Thu Feb  8 06:29:20.717999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007223.t3pa,08_thu_proton_daily_batch,.t3pa,1947,71,2024-02-08T08:57:16,G07-W0050,1707368215.007,Thu Feb  8 05:56:55.006999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007048.t3pa,08_thu_proton_daily_batch,.t3pa,770,27,2024-02-08T07:58:04,G07-W0050,1707364663.181,Thu Feb  8 04:57:43.180999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007129.t3pa,08_thu_proton_daily_batch,.t3pa,1114,40,2024-02-08T08:25:30,G07-W0050,1707366308.079,Thu Feb  8 05:25:08.078999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007189.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:45:28,G07-W0050,1707367526.05,Thu Feb  8 05:45:26.049999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007119.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:21:48,G07-W0050,1707366105.746,Thu Feb  8 05:21:45.746000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007325.t3pa,08_thu_proton_daily_batch,.t3pa,1343,48,2024-02-08T09:31:42,G07-W0050,1707370282.115,Thu Feb  8 06:31:22.115000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007318.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:29:02,G07-W0050,1707370140.485,Thu Feb  8 06:29:00.484999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007181.t3pa,08_thu_proton_daily_batch,.t3pa,603,21,2024-02-08T08:43:04,G07-W0050,1707367364.172,Thu Feb  8 05:42:44.171999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007005.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:43:12,G07-W0050,1707363791.131,Thu Feb  8 04:43:11.131000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007339.t3pa,08_thu_proton_daily_batch,.t3pa,2032,73,2024-02-08T09:36:26,G07-W0050,1707370565.427,Thu Feb  8 06:36:05.427000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007112.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:19:24,G07-W0050,1707365963.115,Thu Feb  8 05:19:23.115000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007300.t3pa,08_thu_proton_daily_batch,.t3pa,7629,272,2024-02-08T09:23:18,G07-W0050,1707369776.285,Thu Feb  8 06:22:56.285000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007080.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:08:36,G07-W0050,1707365313.651,Thu Feb  8 05:08:33.651000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007093.t3pa,08_thu_proton_daily_batch,.t3pa,578,20,2024-02-08T08:13:20,G07-W0050,1707365578.683,Thu Feb  8 05:12:58.683000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007038.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:54:24,G07-W0050,1707364460.835,Thu Feb  8 04:54:20.835000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007206.t3pa,08_thu_proton_daily_batch,.t3pa,1065,38,2024-02-08T08:51:30,G07-W0050,1707367871.025,Thu Feb  8 05:51:11.025000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007202.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:49:56,G07-W0050,1707367790.094,Thu Feb  8 05:49:50.094000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007124.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:23:28,G07-W0050,1707366206.911,Thu Feb  8 05:23:26.911000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007095.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:13:40,G07-W0050,1707365619.149,Thu Feb  8 05:13:39.148999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007205.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:50:52,G07-W0050,1707367850.793,Thu Feb  8 05:50:50.792999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007094.t3pa,08_thu_proton_daily_batch,.t3pa,904,32,2024-02-08T08:13:38,G07-W0050,1707365598.916,Thu Feb  8 05:13:18.915999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007024.t3pa,08_thu_proton_daily_batch,.t3pa,1423,51,2024-02-08T07:49:58,G07-W0050,1707364176.566,Thu Feb  8 04:49:36.565999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007295.t3pa,08_thu_proton_daily_batch,.t3pa,7028671,227628,2024-02-08T09:21:36,G07-W0050,1707369674.417,Thu Feb  8 06:21:14.417000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007088.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:11:22,G07-W0050,1707365477.499,Thu Feb  8 05:11:17.499000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007289.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:19:14,G07-W0050,1707369552.395,Thu Feb  8 06:19:12.394999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007193.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:46:48,G07-W0050,1707367606.982,Thu Feb  8 05:46:46.982000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007268.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:12:10,G07-W0050,1707369127.483,Thu Feb  8 06:12:07.483000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006980.t3pa,08_thu_proton_daily_batch,.t3pa,1794,66,2024-02-08T07:35:06,G07-W0050,1707363285.099,Thu Feb  8 04:34:45.098999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007257.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:08:26,G07-W0050,1707368904.919,Thu Feb  8 06:08:24.918999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007067.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:04:12,G07-W0050,1707365050.622,Thu Feb  8 05:04:10.621999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007091.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:12:20,G07-W0050,1707365538.213,Thu Feb  8 05:12:18.213000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007265.t3pa,08_thu_proton_daily_batch,.t3pa,545,19,2024-02-08T09:11:28,G07-W0050,1707369066.784,Thu Feb  8 06:11:06.783999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007188.t3pa,08_thu_proton_daily_batch,.t3pa,927,33,2024-02-08T08:45:26,G07-W0050,1707367505.818,Thu Feb  8 05:45:05.818000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007190.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:45:48,G07-W0050,1707367546.283,Thu Feb  8 05:45:46.282999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007317.t3pa,08_thu_proton_daily_batch,.t3pa,1009,36,2024-02-08T09:29:02,G07-W0050,1707370120.252,Thu Feb  8 06:28:40.252000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007278.t3pa,08_thu_proton_daily_batch,.t3pa,1158,41,2024-02-08T09:15:50,G07-W0050,1707369329.817,Thu Feb  8 06:15:29.816999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007087.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:11:00,G07-W0050,1707365457.266,Thu Feb  8 05:10:57.266000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007280.t3pa,08_thu_proton_daily_batch,.t3pa,980,36,2024-02-08T09:16:30,G07-W0050,1707369370.299,Thu Feb  8 06:16:10.299000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007122.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:22:48,G07-W0050,1707366166.445,Thu Feb  8 05:22:46.444999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007249.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:05:44,G07-W0050,1707368743.055,Thu Feb  8 06:05:43.055000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007003.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:42:38,G07-W0050,1707363750.649,Thu Feb  8 04:42:30.648999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007315.t3pa,08_thu_proton_daily_batch,.t3pa,627,22,2024-02-08T09:28:20,G07-W0050,1707370079.786,Thu Feb  8 06:27:59.786000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007214.t3pa,08_thu_proton_daily_batch,.t3pa,484,17,2024-02-08T08:54:14,G07-W0050,1707368032.891,Thu Feb  8 05:53:52.891000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006991.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:38:30,G07-W0050,1707363507.85,Thu Feb  8 04:38:27.849999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007321.t3pa,08_thu_proton_daily_batch,.t3pa,767,27,2024-02-08T09:30:22,G07-W0050,1707370201.184,Thu Feb  8 06:30:01.184000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007253.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:07:06,G07-W0050,1707368823.987,Thu Feb  8 06:07:03.986999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007165.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:37:22,G07-W0050,1707367039.444,Thu Feb  8 05:37:19.444000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007134.t3pa,08_thu_proton_daily_batch,.t3pa,1878,68,2024-02-08T08:27:10,G07-W0050,1707366409.248,Thu Feb  8 05:26:49.247999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007154.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:33:38,G07-W0050,1707366815.881,Thu Feb  8 05:33:35.881000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007168.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:38:26,G07-W0050,1707367101.144,Thu Feb  8 05:38:21.144000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007310.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:26:20,G07-W0050,1707369978.619,Thu Feb  8 06:26:18.618999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007156.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:34:18,G07-W0050,1707366856.346,Thu Feb  8 05:34:16.345999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007177.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:41:24,G07-W0050,1707367283.24,Thu Feb  8 05:41:23.240000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007178.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:41:44,G07-W0050,1707367303.473,Thu Feb  8 05:41:43.473000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007307.t3pa,08_thu_proton_daily_batch,.t3pa,3502,126,2024-02-08T09:25:38,G07-W0050,1707369917.917,Thu Feb  8 06:25:17.917000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007191.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:46:12,G07-W0050,1707367566.516,Thu Feb  8 05:46:06.516000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007060.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:01:48,G07-W0050,1707364906.992,Thu Feb  8 05:01:46.992000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007150.t3pa,08_thu_proton_daily_batch,.t3pa,857,31,2024-02-08T08:32:36,G07-W0050,1707366734.949,Thu Feb  8 05:32:14.948999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007048.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:57:48,G07-W0050,1707364663.181,Thu Feb  8 04:57:43.180999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006993.t3pa,08_thu_proton_daily_batch,.t3pa,2749,99,2024-02-08T07:39:30,G07-W0050,1707363548.316,Thu Feb  8 04:39:08.315999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007240.t3pa,08_thu_proton_daily_batch,.t3pa,1544,55,2024-02-08T09:02:58,G07-W0050,1707368558.987,Thu Feb  8 06:02:38.986999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007030.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:51:40,G07-W0050,1707364298.969,Thu Feb  8 04:51:38.969000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007141.t3pa,08_thu_proton_daily_batch,.t3pa,644,23,2024-02-08T08:29:32,G07-W0050,1707366550.868,Thu Feb  8 05:29:10.868000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007192.t3pa,08_thu_proton_daily_batch,.t3pa,1115,40,2024-02-08T08:46:48,G07-W0050,1707367586.734,Thu Feb  8 05:46:26.733999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007186.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:44:26,G07-W0050,1707367465.352,Thu Feb  8 05:44:25.351999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007010.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:44:54,G07-W0050,1707363892.299,Thu Feb  8 04:44:52.299000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007338.t3pa,08_thu_proton_daily_batch,.t3pa,3394,125,2024-02-08T09:36:06,G07-W0050,1707370545.194,Thu Feb  8 06:35:45.194000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007273.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:13:50,G07-W0050,1707369228.653,Thu Feb  8 06:13:48.653000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007284.t3pa,08_thu_proton_daily_batch,.t3pa,1073,38,2024-02-08T09:17:52,G07-W0050,1707369451.23,Thu Feb  8 06:17:31.230000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007183.t3pa,08_thu_proton_daily_batch,.t3pa,762,27,2024-02-08T08:43:46,G07-W0050,1707367404.653,Thu Feb  8 05:43:24.653000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007147.t3pa,08_thu_proton_daily_batch,.t3pa,905,32,2024-02-08T08:31:34,G07-W0050,1707366673.266,Thu Feb  8 05:31:13.266000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007326.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:31:44,G07-W0050,1707370302.348,Thu Feb  8 06:31:42.348000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007293.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:20:34,G07-W0050,1707369633.327,Thu Feb  8 06:20:33.326999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007149.t3pa,08_thu_proton_daily_batch,.t3pa,788,28,2024-02-08T08:32:14,G07-W0050,1707366714.716,Thu Feb  8 05:31:54.716000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007021.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:48:38,G07-W0050,1707364115.864,Thu Feb  8 04:48:35.864000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
